"Step","lively-brook-27 - train/rmse_param_sig","lively-brook-27 - train/rmse_param_sig__MIN","lively-brook-27 - train/rmse_param_sig__MAX","glamorous-snowflake-26 - train/rmse_param_sig","glamorous-snowflake-26 - train/rmse_param_sig__MIN","glamorous-snowflake-26 - train/rmse_param_sig__MAX","dark-moon-25 - train/rmse_param_sig","dark-moon-25 - train/rmse_param_sig__MIN","dark-moon-25 - train/rmse_param_sig__MAX","legendary-sponge-24 - train/rmse_param_sig","legendary-sponge-24 - train/rmse_param_sig__MIN","legendary-sponge-24 - train/rmse_param_sig__MAX"
"254","52.933143615722656","52.933143615722656","52.933143615722656","78.17447662353516","78.17447662353516","78.17447662353516","77.11078643798828","77.11078643798828","77.11078643798828","95.03927612304688","95.03927612304688","95.03927612304688"
"255","52.92083740234375","52.92083740234375","52.92083740234375","78.1814956665039","78.1814956665039","78.1814956665039","77.11128234863281","77.11128234863281","77.11128234863281","95.14739227294922","95.14739227294922","95.14739227294922"
"256","52.95998001098633","52.95998001098633","52.95998001098633","78.18644714355469","78.18644714355469","78.18644714355469","77.11048889160156","77.11048889160156","77.11048889160156","95.25355529785156","95.25355529785156","95.25355529785156"
"257","52.969749450683594","52.969749450683594","52.969749450683594","78.19111633300781","78.19111633300781","78.19111633300781","77.10808563232422","77.10808563232422","77.10808563232422","95.35650634765625","95.35650634765625","95.35650634765625"
"258","52.99160385131836","52.99160385131836","52.99160385131836","78.19635009765625","78.19635009765625","78.19635009765625","77.10536193847656","77.10536193847656","77.10536193847656","95.45816040039062","95.45816040039062","95.45816040039062"
"259","53.007076263427734","53.007076263427734","53.007076263427734","78.20952606201172","78.20952606201172","78.20952606201172","77.10230255126953","77.10230255126953","77.10230255126953","95.55805969238281","95.55805969238281","95.55805969238281"
"260","53.017757415771484","53.017757415771484","53.017757415771484","78.22171020507812","78.22171020507812","78.22171020507812","77.10030364990234","77.10030364990234","77.10030364990234","95.65682220458984","95.65682220458984","95.65682220458984"
"261","53.05583572387695","53.05583572387695","53.05583572387695","78.23624420166016","78.23624420166016","78.23624420166016","77.09842681884766","77.09842681884766","77.09842681884766","95.75740051269531","95.75740051269531","95.75740051269531"
"262","53.10559844970703","53.10559844970703","53.10559844970703","78.2529296875","78.2529296875","78.2529296875","77.09534454345703","77.09534454345703","77.09534454345703","95.85488891601562","95.85488891601562","95.85488891601562"
"263","53.13580322265625","53.13580322265625","53.13580322265625","78.27130126953125","78.27130126953125","78.27130126953125","77.08595275878906","77.08595275878906","77.08595275878906","95.94864654541016","95.94864654541016","95.94864654541016"
"264","53.164127349853516","53.164127349853516","53.164127349853516","78.29269409179688","78.29269409179688","78.29269409179688","77.07862854003906","77.07862854003906","77.07862854003906","96.04145812988281","96.04145812988281","96.04145812988281"
"265","53.15150833129883","53.15150833129883","53.15150833129883","78.30520629882812","78.30520629882812","78.30520629882812","77.06867980957031","77.06867980957031","77.06867980957031","96.13236236572266","96.13236236572266","96.13236236572266"
"266","53.133853912353516","53.133853912353516","53.133853912353516","78.31163024902344","78.31163024902344","78.31163024902344","77.060302734375","77.060302734375","77.060302734375","96.22118377685547","96.22118377685547","96.22118377685547"
"267","53.12431716918945","53.12431716918945","53.12431716918945","78.31148529052734","78.31148529052734","78.31148529052734","77.05438995361328","77.05438995361328","77.05438995361328","96.30770874023438","96.30770874023438","96.30770874023438"
"268","53.08525466918945","53.08525466918945","53.08525466918945","78.31086730957031","78.31086730957031","78.31086730957031","77.04560852050781","77.04560852050781","77.04560852050781","96.39485168457031","96.39485168457031","96.39485168457031"
"269","53.03579330444336","53.03579330444336","53.03579330444336","78.31101989746094","78.31101989746094","78.31101989746094","77.03814697265625","77.03814697265625","77.03814697265625","96.48008728027344","96.48008728027344","96.48008728027344"
"270","52.98577880859375","52.98577880859375","52.98577880859375","78.31098937988281","78.31098937988281","78.31098937988281","77.03125762939453","77.03125762939453","77.03125762939453","96.56295776367188","96.56295776367188","96.56295776367188"
"271","52.93954086303711","52.93954086303711","52.93954086303711","78.31183624267578","78.31183624267578","78.31183624267578","77.02484893798828","77.02484893798828","77.02484893798828","96.64596557617188","96.64596557617188","96.64596557617188"
"272","52.899024963378906","52.899024963378906","52.899024963378906","78.31180572509766","78.31180572509766","78.31180572509766","77.0232925415039","77.0232925415039","77.0232925415039","96.72932434082031","96.72932434082031","96.72932434082031"
"273","52.85010528564453","52.85010528564453","52.85010528564453","78.30692291259766","78.30692291259766","78.30692291259766","77.02027130126953","77.02027130126953","77.02027130126953","96.81158447265625","96.81158447265625","96.81158447265625"
"274","52.80545425415039","52.80545425415039","52.80545425415039","78.30497741699219","78.30497741699219","78.30497741699219","77.01661682128906","77.01661682128906","77.01661682128906","96.89218139648438","96.89218139648438","96.89218139648438"
"275","52.766357421875","52.766357421875","52.766357421875","78.3038558959961","78.3038558959961","78.3038558959961","77.00997924804688","77.00997924804688","77.00997924804688","96.97301483154297","96.97301483154297","96.97301483154297"
"276","52.731441497802734","52.731441497802734","52.731441497802734","78.30699157714844","78.30699157714844","78.30699157714844","77.00328063964844","77.00328063964844","77.00328063964844","97.052001953125","97.052001953125","97.052001953125"
"277","52.713565826416016","52.713565826416016","52.713565826416016","78.30464172363281","78.30464172363281","78.30464172363281","76.99795532226562","76.99795532226562","76.99795532226562","97.13137817382812","97.13137817382812","97.13137817382812"
"278","52.71501159667969","52.71501159667969","52.71501159667969","78.30328369140625","78.30328369140625","78.30328369140625","76.99437713623047","76.99437713623047","76.99437713623047","97.20835876464844","97.20835876464844","97.20835876464844"
"279","52.72443389892578","52.72443389892578","52.72443389892578","78.30241394042969","78.30241394042969","78.30241394042969","76.98692321777344","76.98692321777344","76.98692321777344","97.28514099121094","97.28514099121094","97.28514099121094"
"280","52.78118133544922","52.78118133544922","52.78118133544922","78.3017349243164","78.3017349243164","78.3017349243164","76.98126220703125","76.98126220703125","76.98126220703125","97.36102294921875","97.36102294921875","97.36102294921875"
"281","52.823081970214844","52.823081970214844","52.823081970214844","78.29674530029297","78.29674530029297","78.29674530029297","76.97615814208984","76.97615814208984","76.97615814208984","97.43408203125","97.43408203125","97.43408203125"
"282","52.862213134765625","52.862213134765625","52.862213134765625","78.29550170898438","78.29550170898438","78.29550170898438","76.97016143798828","76.97016143798828","76.97016143798828","97.5062255859375","97.5062255859375","97.5062255859375"
"283","52.95291519165039","52.95291519165039","52.95291519165039","78.3017807006836","78.3017807006836","78.3017807006836","76.96696472167969","76.96696472167969","76.96696472167969","97.57720947265625","97.57720947265625","97.57720947265625"
"284","53.02017593383789","53.02017593383789","53.02017593383789","78.30830383300781","78.30830383300781","78.30830383300781","76.96246337890625","76.96246337890625","76.96246337890625","97.64855194091797","97.64855194091797","97.64855194091797"
"285","53.10297393798828","53.10297393798828","53.10297393798828","78.31013488769531","78.31013488769531","78.31013488769531","76.95944213867188","76.95944213867188","76.95944213867188","97.71846008300781","97.71846008300781","97.71846008300781"
"286","53.15468978881836","53.15468978881836","53.15468978881836","78.31019592285156","78.31019592285156","78.31019592285156","76.95516204833984","76.95516204833984","76.95516204833984","97.78746795654297","97.78746795654297","97.78746795654297"
"287","53.17837142944336","53.17837142944336","53.17837142944336","78.30828094482422","78.30828094482422","78.30828094482422","76.95154571533203","76.95154571533203","76.95154571533203","97.855712890625","97.855712890625","97.855712890625"
"288","53.22966003417969","53.22966003417969","53.22966003417969","78.30307006835938","78.30307006835938","78.30307006835938","76.94819641113281","76.94819641113281","76.94819641113281","97.9232177734375","97.9232177734375","97.9232177734375"
"289","53.264373779296875","53.264373779296875","53.264373779296875","78.29412841796875","78.29412841796875","78.29412841796875","76.94451904296875","76.94451904296875","76.94451904296875","97.98936462402344","97.98936462402344","97.98936462402344"
"290","53.2900276184082","53.2900276184082","53.2900276184082","78.28646850585938","78.28646850585938","78.28646850585938","76.93912506103516","76.93912506103516","76.93912506103516","98.05473327636719","98.05473327636719","98.05473327636719"
"291","53.29046630859375","53.29046630859375","53.29046630859375","78.27449035644531","78.27449035644531","78.27449035644531","76.9366226196289","76.9366226196289","76.9366226196289","98.11795806884766","98.11795806884766","98.11795806884766"
"292","53.31541061401367","53.31541061401367","53.31541061401367","78.26093292236328","78.26093292236328","78.26093292236328","76.93411254882812","76.93411254882812","76.93411254882812","98.18226623535156","98.18226623535156","98.18226623535156"
"293","53.37416458129883","53.37416458129883","53.37416458129883","78.24984741210938","78.24984741210938","78.24984741210938","76.93132019042969","76.93132019042969","76.93132019042969","98.24725341796875","98.24725341796875","98.24725341796875"
"294","53.415199279785156","53.415199279785156","53.415199279785156","78.23867797851562","78.23867797851562","78.23867797851562","76.92880249023438","76.92880249023438","76.92880249023438","98.31088256835938","98.31088256835938","98.31088256835938"
"295","53.4544677734375","53.4544677734375","53.4544677734375","78.22468566894531","78.22468566894531","78.22468566894531","76.93216705322266","76.93216705322266","76.93216705322266","98.37489318847656","98.37489318847656","98.37489318847656"
"296","53.510501861572266","53.510501861572266","53.510501861572266","78.20951080322266","78.20951080322266","78.20951080322266","76.931884765625","76.931884765625","76.931884765625","98.43577575683594","98.43577575683594","98.43577575683594"
"297","53.59318542480469","53.59318542480469","53.59318542480469","78.19823455810547","78.19823455810547","78.19823455810547","76.92811584472656","76.92811584472656","76.92811584472656","98.49736022949219","98.49736022949219","98.49736022949219"
"298","53.66902542114258","53.66902542114258","53.66902542114258","78.19169616699219","78.19169616699219","78.19169616699219","76.9307861328125","76.9307861328125","76.9307861328125","98.55803680419922","98.55803680419922","98.55803680419922"
"299","53.71855163574219","53.71855163574219","53.71855163574219","78.18490600585938","78.18490600585938","78.18490600585938","76.93498229980469","76.93498229980469","76.93498229980469","98.61750793457031","98.61750793457031","98.61750793457031"
