Step,Ours,Naive,Planar
110,0.29726960275547300,0.4917067406330330,0.21659198210623900
111,0.3090971510662920,0.4928703146915540,0.2156385648317750
112,0.3194975098827700,0.49389977593414600,0.2147337192519190
113,0.32707367678635300,0.49468072223752000,0.21386834900297300
114,0.33395664768792600,0.4948257202152850,0.21337244769782700
115,0.3397610170798610,0.4947630361244290,0.21316207028424200
116,0.344951397159203,0.494996349109813,0.21335495183236800
117,0.3494871753482340,0.4951557388536150,0.21355591528342500
118,0.35228076719397600,0.495680943319855,0.2142949800831220
119,0.35486547334626000,0.49615302571254000,0.21512718849798300
120,0.356868417048681,0.4965445605628660,0.21588450684494100
121,0.3584393860008100,0.49688679203968700,0.2168471668846380
122,0.3562138936426450,0.497455505606972,0.21867817235259100
123,0.3532063778702700,0.4975389629376080,0.22040252059221600
124,0.3473806968011450,0.4980052056915160,0.22192680530069800
125,0.3421201328639830,0.49842702097006100,0.22331528902783300
126,0.3372810372563100,0.49879294238940000,0.2244528760648890
127,0.3327797061501540,0.4990937459837250,0.22513588777078500
128,0.3286669739433100,0.4996042549951160,0.2259011763776870
129,0.32480005768771900,0.5000339974355960,0.2260479493977170
130,0.3184198210856120,0.5006135857465990,0.22486545520333700
131,0.3128051080932080,0.5011547370349400,0.2228896614223010
132,0.3075352124410360,0.501757151117053,0.22067427282113900
133,0.30081227295578200,0.5025776913734450,0.21921953852530900
134,0.2946862560636220,0.5033401016986040,0.21779788522740600
135,0.28873937295946000,0.5037639552412860,0.21621905406642000
136,0.28287690453612200,0.5040647865116870,0.21463652861430700
137,0.2785224341274060,0.5044740329881070,0.21378273719241400
138,0.2715148283253780,0.5049639394661680,0.21321327844227900
139,0.26470325443974100,0.5056824744172200,0.21334109497610600
140,0.25721667661137700,0.5062052133556290,0.2137778539088150
141,0.2511541408643370,0.5062781589785,0.21503774865879900
142,0.2623739321333690,0.5079575976592050,0.21932576968419300
143,0.27346025213563000,0.5088518971080120,0.2238913825738520
144,0.28344268947551200,0.5094197547320260,0.2278947609815730
145,0.2912028567993550,0.510158257257078,0.2314956322431510
146,0.29671771332875800,0.5104019155942780,0.23247231638591300
147,0.3017294822321230,0.5105014823119550,0.23302124753753700
148,0.30605995301963000,0.5104833727222280,0.23255613499886100
149,0.3096575346966120,0.5100622285024110,0.23224371518750400
150,0.31332817738806400,0.5096261009073700,0.23179134666876600
151,0.3165329408941220,0.509357108443618,0.23135420875210600
152,0.3194265314425620,0.5091171584682650,0.23025662778375200
153,0.32208414882294600,0.5087131899940850,0.22865093915049100
154,0.3246002082050310,0.5083679101425230,0.22631294788359400
155,0.32748312121884200,0.5083730159488640,0.22492680624323200
156,0.32950827381963300,0.5084833308745930,0.22365740874399000
157,0.32977930070848200,0.5090224732659240,0.22214019888089300
158,0.329767299728004,0.5094507680097900,0.2205837991739810
159,0.3297254392059170,0.5097836424022560,0.2198373043980800
160,0.32937360906759300,0.5098521664860430,0.21878688205390100
161,0.3301978798853600,0.5103399104136680,0.21871044148931200
162,0.33074606856606300,0.5107647160911050,0.2182905491108300
163,0.3290664831870520,0.5112558864457420,0.21641145095809300
164,0.32364717147254900,0.5105965341655110,0.21138530291934700
165,0.318797077944106,0.5099773365401280,0.206573137057975
166,0.3136795961973350,0.5086986827079540,0.2021567366321390
167,0.30859111193061400,0.5071184140838890,0.19846362542548100
168,0.303559099728919,0.5053244005541780,0.19531644872384100
169,0.2992246984170780,0.5038115406708600,0.1932761367860760
170,0.2960775054046540,0.5021800310889200,0.19148517325535600
171,0.2926007684913840,0.5004766530709590,0.1896865290145370
172,0.2901618054068350,0.49872429329871400,0.1887486153001590
173,0.2879252282958340,0.49724419985215200,0.1884358864945090
174,0.28585204273897400,0.49608228269057200,0.18898528115487300
175,0.28220226809320800,0.49427696074561500,0.18866702379634100
176,0.27875568780678000,0.49253875853364800,0.1883032989299040
177,0.2753682303582510,0.4910302955048770,0.188113471383122
178,0.27124579056878600,0.49007537042354700,0.18830984244596500
179,0.2678976706147050,0.4895753999528950,0.18869477824929000
180,0.2648423646240250,0.48907423325297300,0.1889012378199580
181,0.2622617280581440,0.48961976506638900,0.189347551097239
182,0.2585990057928080,0.4904389841053670,0.18992110074166400
183,0.25644080919350500,0.491368799264958,0.19130482413571700
184,0.2547078116688520,0.4921376611648190,0.19267420501414600
185,0.2535152852092150,0.4927999241277390,0.19386419346125700
186,0.25300404738116500,0.49282092256041300,0.19539459623565200
187,0.252422904467704,0.49275536421368600,0.19646442129976300
188,0.2516050344063440,0.49292928776529900,0.19777083383281500
189,0.24956648349463400,0.49245117480898800,0.19842458723213100
190,0.24755356863876400,0.4918467371475960,0.19885945277201300
191,0.2456281395212860,0.4912318303110610,0.19932236427461200
192,0.2437171157077050,0.49041771872873200,0.19998443149225400
193,0.24128781187341600,0.4898657664376100,0.20136139903976400
194,0.23849241529226800,0.48921961486626800,0.20275787240207900
195,0.2354120330004500,0.4884066828814580,0.20404371158437900
196,0.23239213075385800,0.4875333124971570,0.2050571610380190
197,0.2299060718258100,0.48739741928952500,0.20647532065804800
198,0.22694646906221800,0.48716360806789500,0.20774361129720300
199,0.22294324669468600,0.4868497396004590,0.20728113596969300
200,0.2192327744861420,0.486523951841737,0.20575724962133700
201,0.21544486081148000,0.4866163605859990,0.20449541509665700
202,0.21156245541511600,0.4863328926518910,0.20215535552395200
203,0.2083833378340670,0.48625105754489800,0.19994371791065200
204,0.20485786086263100,0.48583323983130900,0.19776949435188000
205,0.20159571759302600,0.4853631711607370,0.19567365562802400
206,0.19796429376136200,0.4849574651733200,0.19344804297498700
207,0.1946643854356450,0.4844562444574740,0.19138345939571600
208,0.1914548082421160,0.483908561513362,0.1892737283374310
209,0.18830938538225100,0.4830012588313540,0.18716987157238300
210,0.18536640853234000,0.4806811730570570,0.18509405455980100
211,0.1827139681512930,0.47849825076279700,0.18321739986650600
212,0.17981286222478400,0.47677809751186600,0.18190760162461600
213,0.17712520136878400,0.47518280293198100,0.18072357000828500
214,0.17457379549332500,0.4733914402223990,0.17951961898895
215,0.17228158781116300,0.47173289050969300,0.17857661729667800
216,0.1701998327701300,0.47017816224067300,0.17771415654395400
217,0.16862284035516100,0.4688558379922980,0.17768526779412100
218,0.16726434518916300,0.4675214089796360,0.1777980449887360
219,0.1657376164221190,0.466603872049975,0.1784790814286610
220,0.1650125203388700,0.4665201212015060,0.18031030543912700
221,0.16441669300702600,0.46638248325121700,0.18201358804591200
222,0.16464390368489200,0.4663491790141770,0.1836487844761480
223,0.16387596291565600,0.46571262015003400,0.18433213017125000
224,0.1636637435519940,0.4650087121393980,0.18442991481432400
225,0.1633451287366580,0.4641798189070500,0.1844494907325570
226,0.16310263893893200,0.4633701597666100,0.18436833075049500
227,0.1627544134577690,0.46239213800285500,0.183733899456372
228,0.16369922814445300,0.45914684820294700,0.18618157526505800
229,0.16455363674142600,0.45618698364419200,0.18782406355830300
230,0.16533378328398100,0.4534755334202350,0.1887206498227090
231,0.16617210477433400,0.45118028862200200,0.18851467150607100
232,0.16686439851375900,0.4490143388785740,0.18696255431311800
233,0.16679239753616400,0.4470848097293570,0.18502211753963800
234,0.1663073344413550,0.4455916645491830,0.18322783683441200
235,0.16621118238519000,0.4427845386521550,0.18126286155054000
236,0.1660319149469790,0.4405436181076830,0.1801555772695690
237,0.16614743631451700,0.4390151119621830,0.18120322411600000
238,0.1659531747639870,0.4375591171404160,0.18243762133613400
239,0.16534242597568600,0.4366921728328160,0.18316126844471300
240,0.16436675690935500,0.43583693532204600,0.18379414986635700
241,0.16370631336909700,0.4353934804066520,0.18482692574671800
242,0.16310225622734500,0.43497980439833400,0.18576025287780700
243,0.16284699094635900,0.4349505761436100,0.18719314405249100
244,0.16279825101641900,0.43495211656451000,0.1889243223446880
245,0.16288456520722900,0.43492850168157700,0.19064563083182500
246,0.16292331991837900,0.4348938881594670,0.19230576428886400
247,0.1629584377855560,0.43486582724720900,0.19404227571629900
248,0.16257585375763300,0.43515020459680900,0.19573184307598700
249,0.16249068740412500,0.4360192371095520,0.19787330789285800
250,0.16227922277187000,0.4366315143251830,0.20043235386950400
251,0.16216330869327500,0.43720921890646900,0.2028865394534760
252,0.16193777052293800,0.4379762689328260,0.20590273624623900
253,0.16166322185102500,0.43866153843398600,0.2085137590443430
254,0.16128401084535700,0.439392739370284,0.21052230980375100
255,0.16094536752230500,0.44003850838102500,0.21222182715537500
256,0.16040416821121100,0.4405183951091010,0.21326862916290800
257,0.15943033913342900,0.44067953944145400,0.2127129863920160
258,0.16667260332261100,0.4422266966517570,0.21229984233008900
259,0.17289920123043600,0.4437926076501650,0.21223544996983900
260,0.17858577293138700,0.44514942065238500,0.212037184944142
261,0.1834619620261050,0.44606307844589300,0.21208020553504500
262,0.1882350635885690,0.4468904390435820,0.2122712469867880
263,0.1928029397198540,0.4476441832309500,0.21274929313032200
264,0.19686124987856400,0.4481786076281310,0.2128029143144720
265,0.20059136688744300,0.44851022111011600,0.21298972156480500
266,0.20437533831429700,0.4492336332827250,0.21453114347335600
267,0.2078024982111000,0.44986172595744600,0.21571064558334400
268,0.21083774885920200,0.45039644387245000,0.21650558104242900
269,0.21225416396210800,0.4509952837714350,0.2169936027876470
270,0.21334564735909500,0.45150810915684200,0.2170375748511340
271,0.21455274080556400,0.4502196131440300,0.2174112655827060
272,0.21560652355319800,0.4490186427347590,0.2176355818336670
273,0.21720397518206600,0.44812208571613500,0.2178522941982400
274,0.21898756105372500,0.44732635803168200,0.21793070878211900
275,0.22046288665563400,0.44661386977978500,0.2179480597330410
276,0.22255643138685500,0.44642832567289900,0.21959222538634600
277,0.22451836554912800,0.4467247904084790,0.2218560635937510
278,0.2259992421302810,0.4466367949175320,0.22432153148101600
279,0.2266157000568880,0.44648036124818500,0.22662408960798600
280,0.22707558917712600,0.44631455494956300,0.22870527523214400
281,0.22707550693157700,0.44675062850592100,0.23133139345630600
282,0.22706655379352600,0.44714057302189200,0.23368736471335100
283,0.2277063664904170,0.44782987529257700,0.23597522809140900
284,0.2279004347892700,0.4481921213946550,0.23828483180409300
285,0.2282324726585050,0.44851593225337700,0.24017408860370500
286,0.22799495827438600,0.4485547170049230,0.23977845147741100
287,0.22706346513570800,0.4484887260959470,0.2383956976543740
288,0.22621436378974300,0.44841625136147400,0.2367522465622080
289,0.2251255183096100,0.44849628569606200,0.23581408411036400
290,0.22447913859290300,0.44878989026545500,0.23632296878995200
291,0.2238331132795350,0.44906598758695800,0.23726560454855900
292,0.22371031502560300,0.4496687583798870,0.23854451494728400
293,0.22290675356582300,0.45030957205742200,0.2394007898438890
294,0.22054218382413300,0.4510750447941680,0.24014233413098400
295,0.21826140681305800,0.4517098151705790,0.24074658207126400
296,0.21600462070210800,0.45227362398191600,0.2408564741276580
297,0.21388306858065400,0.45294539008863400,0.2411835092794100
298,0.2124326875328530,0.4538916743143780,0.24170990498423700
299,0.21114845203365300,0.4547220693280540,0.24167544624231600
300,0.20910041196606600,0.45600424757799000,0.24045114168491300
