"Step","fast-sun-63 - loss/rmse_param_sig","fast-sun-63 - loss/rmse_param_sig__MIN","fast-sun-63 - loss/rmse_param_sig__MAX","deep-bee-62 - loss/rmse_param_sig","deep-bee-62 - loss/rmse_param_sig__MIN","deep-bee-62 - loss/rmse_param_sig__MAX","toasty-monkey-61 - loss/rmse_param_sig","toasty-monkey-61 - loss/rmse_param_sig__MIN","toasty-monkey-61 - loss/rmse_param_sig__MAX"
"160","0.36374307539182893","0.36374307539182893","0.36374307539182893","0.1359780743060799","0.1359780743060799","0.1359780743060799","0.057367233801054525","0.057367233801054525","0.057367233801054525"
"161","0.36278049949449576","0.36278049949449576","0.36278049949449576","0.13729582935360474","0.13729582935360474","0.13729582935360474","0.05481025355881827","0.05481025355881827","0.05481025355881827"
"162","0.36498214123641837","0.36498214123641837","0.36498214123641837","0.1384367473538774","0.1384367473538774","0.1384367473538774","0.052850144626523834","0.052850144626523834","0.052850144626523834"
"163","0.36739587324004586","0.36739587324004586","0.36739587324004586","0.13862482842833207","0.13862482842833207","0.13862482842833207","0.05092651307466195","0.05092651307466195","0.05092651307466195"
"164","0.3694946036219826","0.3694946036219826","0.3694946036219826","0.138912498295318","0.138912498295318","0.138912498295318","0.05021171419861426","0.05021171419861426","0.05021171419861426"
"165","0.37036623928213247","0.37036623928213247","0.37036623928213247","0.13821535615437552","0.13821535615437552","0.13821535615437552","0.04985740941616076","0.04985740941616076","0.04985740941616076"
"166","0.3684743042248089","0.3684743042248089","0.3684743042248089","0.13710392786150172","0.13710392786150172","0.13710392786150172","0.0493259339392164","0.0493259339392164","0.0493259339392164"
"167","0.36641912877805205","0.36641912877805205","0.36641912877805205","0.1365816057052146","0.1365816057052146","0.1365816057052146","0.049219952077690865","0.049219952077690865","0.049219952077690865"
"168","0.36423850968548604","0.36423850968548604","0.36423850968548604","0.1356729189468225","0.1356729189468225","0.1356729189468225","0.04823233747114731","0.04823233747114731","0.04823233747114731"
"169","0.36929394360751366","0.36929394360751366","0.36929394360751366","0.13505105454502989","0.13505105454502989","0.13505105454502989","0.04782445872989217","0.04782445872989217","0.04782445872989217"
"170","0.3775102104283104","0.3775102104283104","0.3775102104283104","0.1340016899264954","0.1340016899264954","0.1340016899264954","0.04638610647858092","0.04638610647858092","0.04638610647858092"
"171","0.38304225500760375","0.38304225500760375","0.38304225500760375","0.13347781464307532","0.13347781464307532","0.13347781464307532","0.04595206993412928","0.04595206993412928","0.04595206993412928"
"172","0.3870439883253938","0.3870439883253938","0.3870439883253938","0.13365782976709564","0.13365782976709564","0.13365782976709564","0.04653053687801872","0.04653053687801872","0.04653053687801872"
"173","0.39100544359464884","0.39100544359464884","0.39100544359464884","0.13389834115031612","0.13389834115031612","0.13389834115031612","0.04695432521060492","0.04695432521060492","0.04695432521060492"
"174","0.39289264418158326","0.39289264418158326","0.39289264418158326","0.13402472002928867","0.13402472002928867","0.13402472002928867","0.04693940110228563","0.04693940110228563","0.04693940110228563"
"175","0.3934241542964157","0.3934241542964157","0.3934241542964157","0.13351250551651536","0.13351250551651536","0.13351250551651536","0.045856785601516376","0.045856785601516376","0.045856785601516376"
"176","0.3944521087957836","0.3944521087957836","0.3944521087957836","0.13292552308119024","0.13292552308119024","0.13292552308119024","0.04570508021763406","0.04570508021763406","0.04570508021763406"
"177","0.39367520980795445","0.39367520980795445","0.39367520980795445","0.13190850419166367","0.13190850419166367","0.13190850419166367","0.045933230630215725","0.045933230630215725","0.045933230630215725"
"178","0.39278800583516166","0.39278800583516166","0.39278800583516166","0.13040768909585373","0.13040768909585373","0.13040768909585373","0.0461491739260661","0.0461491739260661","0.0461491739260661"
"179","0.3920399251739718","0.3920399251739718","0.3920399251739718","0.12869549362160054","0.12869549362160054","0.12869549362160054","0.046871705412341216","0.046871705412341216","0.046871705412341216"
"180","0.39136296938615756","0.39136296938615756","0.39136296938615756","0.12670211693034586","0.12670211693034586","0.12670211693034586","0.04709669536648812","0.04709669536648812","0.04709669536648812"
"181","0.3891857692117769","0.3891857692117769","0.3891857692117769","0.12667274085829716","0.12667274085829716","0.12667274085829716","0.0458465050708204","0.0458465050708204","0.0458465050708204"
"182","0.38730572844951744","0.38730572844951744","0.38730572844951744","0.12639624821481518","0.12639624821481518","0.12639624821481518","0.04541503323549124","0.04541503323549124","0.04541503323549124"
"183","0.38148575235945925","0.38148575235945925","0.38148575235945925","0.12672478138607668","0.12672478138607668","0.12672478138607668","0.04472572158573107","0.04472572158573107","0.04472572158573107"
"184","0.37678594128739445","0.37678594128739445","0.37678594128739445","0.1273354217308179","0.1273354217308179","0.1273354217308179","0.04321026380943076","0.04321026380943076","0.04321026380943076"
"185","0.37264453475685383","0.37264453475685383","0.37264453475685383","0.1279897539014573","0.1279897539014573","0.1279897539014573","0.042406976106025805","0.042406976106025805","0.042406976106025805"
"186","0.36812479604346887","0.36812479604346887","0.36812479604346887","0.13006830892238555","0.13006830892238555","0.13006830892238555","0.04199122131327449","0.04199122131327449","0.04199122131327449"
"187","0.36376434461393603","0.36376434461393603","0.36376434461393603","0.1320275664812005","0.1320275664812005","0.1320275664812005","0.04189434320427836","0.04189434320427836","0.04189434320427836"
"188","0.36166495006843535","0.36166495006843535","0.36166495006843535","0.13373718528678954","0.13373718528678954","0.13373718528678954","0.041479017281022525","0.041479017281022525","0.041479017281022525"
"189","0.35866407716063536","0.35866407716063536","0.35866407716063536","0.1347543972217354","0.1347543972217354","0.1347543972217354","0.04147752060423697","0.04147752060423697","0.04147752060423697"
"190","0.3550008593347303","0.3550008593347303","0.3550008593347303","0.13512143624337358","0.13512143624337358","0.13512143624337358","0.04165346205547733","0.04165346205547733","0.04165346205547733"
"191","0.35221939728548946","0.35221939728548946","0.35221939728548946","0.1360739959356104","0.1360739959356104","0.1360739959356104","0.04256141976649836","0.04256141976649836","0.04256141976649836"
"192","0.349355876929956","0.349355876929956","0.349355876929956","0.13724282717664152","0.13724282717664152","0.13724282717664152","0.04366524141748931","0.04366524141748931","0.04366524141748931"
"193","0.34624426422917914","0.34624426422917914","0.34624426422917914","0.1381427863897893","0.1381427863897893","0.1381427863897893","0.045023668114409734","0.045023668114409734","0.045023668114409734"
"194","0.34340676232387257","0.34340676232387257","0.34340676232387257","0.13909999203760273","0.13909999203760273","0.13909999203760273","0.04683095385107711","0.04683095385107711","0.04683095385107711"
"195","0.3412959636502029","0.3412959636502029","0.3412959636502029","0.14045164131166166","0.14045164131166166","0.14045164131166166","0.04842022527382375","0.04842022527382375","0.04842022527382375"
"196","0.3393575163250471","0.3393575163250471","0.3393575163250471","0.1410367207291427","0.1410367207291427","0.1410367207291427","0.04944457722726826","0.04944457722726826","0.04944457722726826"
"197","0.33935441667775207","0.33935441667775207","0.33935441667775207","0.1426216611828","0.1426216611828","0.1426216611828","0.04923762221462522","0.04923762221462522","0.04923762221462522"
"198","0.339244830056546","0.339244830056546","0.339244830056546","0.14346380821297838","0.14346380821297838","0.14346380821297838","0.04880949279976609","0.04880949279976609","0.04880949279976609"
"199","0.33842324305902677","0.33842324305902677","0.33842324305902677","0.1434238256925998","0.1434238256925998","0.1434238256925998","0.04885338474129152","0.04885338474129152","0.04885338474129152"
"200","0.3399383757292161","0.3399383757292161","0.3399383757292161","0.1433785856915923","0.1433785856915923","0.1433785856915923","0.047733596917579314","0.047733596917579314","0.047733596917579314"
"201","0.34277902671115484","0.34277902671115484","0.34277902671115484","0.1452139808167848","0.1452139808167848","0.1452139808167848","0.047314418582546064","0.047314418582546064","0.047314418582546064"
"202","0.34536386797711865","0.34536386797711865","0.34536386797711865","0.14654885981995425","0.14654885981995425","0.14654885981995425","0.04824788877528896","0.04824788877528896","0.04824788877528896"
"203","0.3486014095750264","0.3486014095750264","0.3486014095750264","0.1476957985178496","0.1476957985178496","0.1476957985178496","0.04938568031708288","0.04938568031708288","0.04938568031708288"
"204","0.3515554086541257","0.3515554086541257","0.3515554086541257","0.14903530030855475","0.14903530030855475","0.14903530030855475","0.051265891299847426","0.051265891299847426","0.051265891299847426"
"205","0.3541983425602704","0.3541983425602704","0.3541983425602704","0.15028286738794688","0.15028286738794688","0.15028286738794688","0.05427434406706761","0.05427434406706761","0.05427434406706761"
"206","0.3565540948585894","0.3565540948585894","0.3565540948585894","0.15134519466027146","0.15134519466027146","0.15134519466027146","0.05775835046034148","0.05775835046034148","0.05775835046034148"
"207","0.3583164911861882","0.3583164911861882","0.3583164911861882","0.15232063060830825","0.15232063060830825","0.15232063060830825","0.06128378797731655","0.06128378797731655","0.06128378797731655"
"208","0.3598111988011712","0.3598111988011712","0.3598111988011712","0.15286960127282953","0.15286960127282953","0.15286960127282953","0.06451926638119311","0.06451926638119311","0.06451926638119311"
"209","0.36084667438169177","0.36084667438169177","0.36084667438169177","0.15238116583157568","0.15238116583157568","0.15238116583157568","0.06654053426606608","0.06654053426606608","0.06654053426606608"
"210","0.3606085772647914","0.3606085772647914","0.3606085772647914","0.15302891547995523","0.15302891547995523","0.15302891547995523","0.06796524215820687","0.06796524215820687","0.06796524215820687"
"211","0.3596778184602495","0.3596778184602495","0.3596778184602495","0.15264501196474406","0.15264501196474406","0.15264501196474406","0.06792609158052874","0.06792609158052874","0.06792609158052874"
"212","0.35878323064709067","0.35878323064709067","0.35878323064709067","0.15134567397478071","0.15134567397478071","0.15134567397478071","0.06760964097984977","0.06760964097984977","0.06760964097984977"
"213","0.3581898138169199","0.3581898138169199","0.3581898138169199","0.15018190900898423","0.15018190900898423","0.15018190900898423","0.06753386567696092","0.06753386567696092","0.06753386567696092"
"214","0.35862180663344534","0.35862180663344534","0.35862180663344534","0.14899330296201424","0.14899330296201424","0.14899330296201424","0.06852241859548486","0.06852241859548486","0.06852241859548486"
"215","0.35844140363476573","0.35844140363476573","0.35844140363476573","0.14799208861764032","0.14799208861764032","0.14799208861764032","0.06983612807234035","0.06983612807234035","0.06983612807234035"
"216","0.35691833888932795","0.35691833888932795","0.35691833888932795","0.14622662949649284","0.14622662949649284","0.14622662949649284","0.07142760286416522","0.07142760286416522","0.07142760286416522"
"217","0.35885174071860737","0.35885174071860737","0.35885174071860737","0.1461121989297429","0.1461121989297429","0.1461121989297429","0.07180226575747732","0.07180226575747732","0.07180226575747732"
"218","0.360750511523505","0.360750511523505","0.360750511523505","0.14537738860245739","0.14537738860245739","0.14537738860245739","0.07275964152570545","0.07275964152570545","0.07275964152570545"
"219","0.3631412456550209","0.3631412456550209","0.3631412456550209","0.14438091958772611","0.14438091958772611","0.14438091958772611","0.0742062452288023","0.0742062452288023","0.0742062452288023"
"220","0.3642524705317963","0.3642524705317963","0.3642524705317963","0.1445662742006079","0.1445662742006079","0.1445662742006079","0.07497867836494984","0.07497867836494984","0.07497867836494984"
"221","0.36402908055528227","0.36402908055528227","0.36402908055528227","0.14395828763363827","0.14395828763363827","0.14395828763363827","0.07568058563868586","0.07568058563868586","0.07568058563868586"
"222","0.36330150909698444","0.36330150909698444","0.36330150909698444","0.1422134704444805","0.1422134704444805","0.1422134704444805","0.07498319872719694","0.07498319872719694","0.07498319872719694"
"223","0.3607890978113934","0.3607890978113934","0.3607890978113934","0.14124565280550838","0.14124565280550838","0.14124565280550838","0.07531240078123817","0.07531240078123817","0.07531240078123817"
"224","0.3583349795956042","0.3583349795956042","0.3583349795956042","0.14034280430887505","0.14034280430887505","0.14034280430887505","0.07580010472063595","0.07580010472063595","0.07580010472063595"
"225","0.355718724566661","0.355718724566661","0.355718724566661","0.13892393901298683","0.13892393901298683","0.13892393901298683","0.07483781627962903","0.07483781627962903","0.07483781627962903"
"226","0.3544153415207326","0.3544153415207326","0.3544153415207326","0.1376480646003765","0.1376480646003765","0.1376480646003765","0.07382448739564929","0.07382448739564929","0.07382448739564929"
"227","0.35323673074820544","0.35323673074820544","0.35323673074820544","0.13680373537303686","0.13680373537303686","0.13680373537303686","0.07264287087999664","0.07264287087999664","0.07264287087999664"
"228","0.3499643270291067","0.3499643270291067","0.3499643270291067","0.13603666719662602","0.13603666719662602","0.13603666719662602","0.07194268227064703","0.07194268227064703","0.07194268227064703"
"229","0.34633602501601174","0.34633602501601174","0.34633602501601174","0.1356410562614179","0.1356410562614179","0.1356410562614179","0.07169941627915952","0.07169941627915952","0.07169941627915952"
"230","0.343055342537043","0.343055342537043","0.343055342537043","0.13491867077646602","0.13491867077646602","0.13491867077646602","0.07129838239151116","0.07129838239151116","0.07129838239151116"
"231","0.33983394510719983","0.33983394510719983","0.33983394510719983","0.13421132948301867","0.13421132948301867","0.13421132948301867","0.07075247550385531","0.07075247550385531","0.07075247550385531"
"232","0.3372575456086808","0.3372575456086808","0.3372575456086808","0.13430813556700444","0.13430813556700444","0.13430813556700444","0.0701360685003273","0.0701360685003273","0.0701360685003273"
"233","0.3350008862624476","0.3350008862624476","0.3350008862624476","0.1343535658936943","0.1343535658936943","0.1343535658936943","0.06942793435743284","0.06942793435743284","0.06942793435743284"
"234","0.33236521565333654","0.33236521565333654","0.33236521565333654","0.13416638238091386","0.13416638238091386","0.13416638238091386","0.06925914222239965","0.06925914222239965","0.06925914222239965"
"235","0.3330843195746102","0.3330843195746102","0.3330843195746102","0.13453299434790048","0.13453299434790048","0.13453299434790048","0.06878749849708368","0.06878749849708368","0.06878749849708368"
"236","0.334929744006157","0.334929744006157","0.334929744006157","0.13490542185710205","0.13490542185710205","0.13490542185710205","0.06825708325342934","0.06825708325342934","0.06825708325342934"
"237","0.3376637935141457","0.3376637935141457","0.3376637935141457","0.13699316880961018","0.13699316880961018","0.13699316880961018","0.06692453787221361","0.06692453787221361","0.06692453787221361"
"238","0.34095265678164505","0.34095265678164505","0.34095265678164505","0.13975742119201062","0.13975742119201062","0.13975742119201062","0.06764449169673167","0.06764449169673167","0.06764449169673167"
"239","0.3450346310113337","0.3450346310113337","0.3450346310113337","0.14235003005512653","0.14235003005512653","0.14235003005512653","0.06797500159269453","0.06797500159269453","0.06797500159269453"
"240","0.3487331909629909","0.3487331909629909","0.3487331909629909","0.1446113768640935","0.1446113768640935","0.1446113768640935","0.06836895649120069","0.06836895649120069","0.06836895649120069"
"241","0.3515104159657032","0.3515104159657032","0.3515104159657032","0.14576013372203614","0.14576013372203614","0.14576013372203614","0.06774834056594647","0.06774834056594647","0.06774834056594647"
"242","0.3544132151883312","0.3544132151883312","0.3544132151883312","0.14724792809139173","0.14724792809139173","0.14724792809139173","0.06784670636008296","0.06784670636008296","0.06784670636008296"
"243","0.3569227403306375","0.3569227403306375","0.3569227403306375","0.14816214297535887","0.14816214297535887","0.14816214297535887","0.0680788958867504","0.0680788958867504","0.0680788958867504"
"244","0.3592533681382665","0.3592533681382665","0.3592533681382665","0.14914613258264947","0.14914613258264947","0.14914613258264947","0.06856650449792556","0.06856650449792556","0.06856650449792556"
"245","0.3621727530688674","0.3621727530688674","0.3621727530688674","0.15015235694031082","0.15015235694031082","0.15015235694031082","0.07048500928384824","0.07048500928384824","0.07048500928384824"
"246","0.3646607110653457","0.3646607110653457","0.3646607110653457","0.15107345706972425","0.15107345706972425","0.15107345706972425","0.07212307596095344","0.07212307596095344","0.07212307596095344"
"247","0.3669776838683569","0.3669776838683569","0.3669776838683569","0.15214256456018396","0.15214256456018396","0.15214256456018396","0.07422932927335844","0.07422932927335844","0.07422932927335844"
"248","0.3694804686386797","0.3694804686386797","0.3694804686386797","0.15307472637071107","0.15307472637071107","0.15307472637071107","0.07542858553697535","0.07542858553697535","0.07542858553697535"
"249","0.3719046355489385","0.3719046355489385","0.3719046355489385","0.15341526982174825","0.15341526982174825","0.15341526982174825","0.07692390500843674","0.07692390500843674","0.07692390500843674"
"250","0.3734474083415252","0.3734474083415252","0.3734474083415252","0.15555373451838916","0.15555373451838916","0.15555373451838916","0.0789678887539925","0.0789678887539925","0.0789678887539925"
"251","0.3747111193265846","0.3747111193265846","0.3747111193265846","0.1574167897312543","0.1574167897312543","0.1574167897312543","0.08107780395999228","0.08107780395999228","0.08107780395999228"
"252","0.3741250121930872","0.3741250121930872","0.3741250121930872","0.16038493204910087","0.16038493204910087","0.16038493204910087","0.08200407735902641","0.08200407735902641","0.08200407735902641"
"253","0.37269967487252437","0.37269967487252437","0.37269967487252437","0.162242051527819","0.162242051527819","0.162242051527819","0.08130140759853827","0.08130140759853827","0.08130140759853827"
"254","0.37114978332154785","0.37114978332154785","0.37114978332154785","0.16386113462857607","0.16386113462857607","0.16386113462857607","0.08048438192115218","0.08048438192115218","0.08048438192115218"
"255","0.36942728019674015","0.36942728019674015","0.36942728019674015","0.1650743869470314","0.1650743869470314","0.1650743869470314","0.07939296588672597","0.07939296588672597","0.07939296588672597"
"256","0.3684257172674486","0.3684257172674486","0.3684257172674486","0.1663761174292808","0.1663761174292808","0.1663761174292808","0.0783233794951395","0.0783233794951395","0.0783233794951395"
"257","0.3661227010119972","0.3661227010119972","0.3661227010119972","0.16833919428895963","0.16833919428895963","0.16833919428895963","0.07776592854899972","0.07776592854899972","0.07776592854899972"
"258","0.3635516643647787","0.3635516643647787","0.3635516643647787","0.16984627273489455","0.16984627273489455","0.16984627273489455","0.07741605936035195","0.07741605936035195","0.07741605936035195"
"259","0.3619375296132867","0.3619375296132867","0.3619375296132867","0.17090315425288866","0.17090315425288866","0.17090315425288866","0.07648476193189364","0.07648476193189364","0.07648476193189364"
"260","0.3601036274874289","0.3601036274874289","0.3601036274874289","0.17236264358633507","0.17236264358633507","0.17236264358633507","0.0768554837150199","0.0768554837150199","0.0768554837150199"
"261","0.35737829467364995","0.35737829467364995","0.35737829467364995","0.17290219623038713","0.17290219623038713","0.17290219623038713","0.07644534050285426","0.07644534050285426","0.07644534050285426"
"262","0.3551259469087011","0.3551259469087011","0.3551259469087011","0.17259694916020782","0.17259694916020782","0.17259694916020782","0.0757766897934254","0.0757766897934254","0.0757766897934254"
"263","0.3531812889911263","0.3531812889911263","0.3531812889911263","0.17176863857959382","0.17176863857959382","0.17176863857959382","0.07487999349764378","0.07487999349764378","0.07487999349764378"
"264","0.3517376673138705","0.3517376673138705","0.3517376673138705","0.17084504068999004","0.17084504068999004","0.17084504068999004","0.0732905979417356","0.0732905979417356","0.0732905979417356"
"265","0.35072260903665453","0.35072260903665453","0.35072260903665453","0.1698429758426787","0.1698429758426787","0.1698429758426787","0.07186303285569345","0.07186303285569345","0.07186303285569345"
"266","0.3551286492094511","0.3551286492094511","0.3551286492094511","0.17525236217092371","0.17525236217092371","0.17525236217092371","0.07278069555850136","0.07278069555850136","0.07278069555850136"
"267","0.35891458245398455","0.35891458245398455","0.35891458245398455","0.17998345168289792","0.17998345168289792","0.17998345168289792","0.07424115488838012","0.07424115488838012","0.07424115488838012"
"268","0.36251853778687454","0.36251853778687454","0.36251853778687454","0.1840528966410617","0.1840528966410617","0.1840528966410617","0.07599473359796924","0.07599473359796924","0.07599473359796924"
"269","0.36463352272322413","0.36463352272322413","0.36463352272322413","0.18669109296901168","0.18669109296901168","0.18669109296901168","0.07683495159888272","0.07683495159888272","0.07683495159888272"
"270","0.36677079801538537","0.36677079801538537","0.36677079801538537","0.189349584873266","0.189349584873266","0.189349584873266","0.07887744341660062","0.07887744341660062","0.07887744341660062"
"271","0.36873543103993084","0.36873543103993084","0.36873543103993084","0.1913073984631562","0.1913073984631562","0.1913073984631562","0.08135141128842402","0.08135141128842402","0.08135141128842402"
"272","0.37007594056539045","0.37007594056539045","0.37007594056539045","0.19285731082033544","0.19285731082033544","0.19285731082033544","0.08333241935907369","0.08333241935907369","0.08333241935907369"
"273","0.3704213847816599","0.3704213847816599","0.3704213847816599","0.19357937219390367","0.19357937219390367","0.19357937219390367","0.08510318780602977","0.08510318780602977","0.08510318780602977"
"274","0.37098263791645625","0.37098263791645625","0.37098263791645625","0.19419411292836286","0.19419411292836286","0.19419411292836286","0.08725788583511057","0.08725788583511057","0.08725788583511057"
"275","0.3711783424239741","0.3711783424239741","0.3711783424239741","0.1940878193342875","0.1940878193342875","0.1940878193342875","0.08825785185835819","0.08825785185835819","0.08825785185835819"
"276","0.37190447610812205","0.37190447610812205","0.37190447610812205","0.19456984934085156","0.19456984934085156","0.19456984934085156","0.0883634482413783","0.0883634482413783","0.0883634482413783"
"277","0.3696681810685692","0.3696681810685692","0.3696681810685692","0.19395075523593747","0.19395075523593747","0.19395075523593747","0.08709005184364144","0.08709005184364144","0.08709005184364144"
"278","0.3675878298477347","0.3675878298477347","0.3675878298477347","0.1932127929538464","0.1932127929538464","0.1932127929538464","0.08543652523958879","0.08543652523958879","0.08543652523958879"
"279","0.36513804249413273","0.36513804249413273","0.36513804249413273","0.19178878609808167","0.19178878609808167","0.19178878609808167","0.08255284505609596","0.08255284505609596","0.08255284505609596"
"280","0.36308023081250407","0.36308023081250407","0.36308023081250407","0.19040084291089548","0.19040084291089548","0.19040084291089548","0.07971797349235062","0.07971797349235062","0.07971797349235062"
"281","0.36077552740304464","0.36077552740304464","0.36077552740304464","0.18893084869014062","0.18893084869014062","0.18893084869014062","0.07685716259820481","0.07685716259820481","0.07685716259820481"
"282","0.35878796964711984","0.35878796964711984","0.35878796964711984","0.1876336259492302","0.1876336259492302","0.1876336259492302","0.07534032056420857","0.07534032056420857","0.07534032056420857"
"283","0.35682361780929056","0.35682361780929056","0.35682361780929056","0.18619948087582394","0.18619948087582394","0.18619948087582394","0.07441875874576791","0.07441875874576791","0.07441875874576791"
"284","0.3544363910277576","0.3544363910277576","0.3544363910277576","0.18404060767189728","0.18404060767189728","0.18404060767189728","0.0729314307545632","0.0729314307545632","0.0729314307545632"
"285","0.35232691593837173","0.35232691593837173","0.35232691593837173","0.18182693966781333","0.18182693966781333","0.18182693966781333","0.07206313158986422","0.07206313158986422","0.07206313158986422"
"286","0.35065605146833156","0.35065605146833156","0.35065605146833156","0.179578980462484","0.179578980462484","0.179578980462484","0.07099690864688209","0.07099690864688209","0.07099690864688209"
"287","0.3500785941499023","0.3500785941499023","0.3500785941499023","0.1762529921417702","0.1762529921417702","0.1762529921417702","0.07010142806110677","0.07010142806110677","0.07010142806110677"
"288","0.35017653251199554","0.35017653251199554","0.35017653251199554","0.17260039380682934","0.17260039380682934","0.17260039380682934","0.0704997551411525","0.0704997551411525","0.0704997551411525"
"289","0.35308597352198273","0.35308597352198273","0.35308597352198273","0.1706049351294731","0.1706049351294731","0.1706049351294731","0.06982630461629696","0.06982630461629696","0.06982630461629696"
"290","0.3530092926192661","0.3530092926192661","0.3530092926192661","0.16787429258309855","0.16787429258309855","0.16787429258309855","0.06788457169919627","0.06788457169919627","0.06788457169919627"
"291","0.35892605941250055","0.35892605941250055","0.35892605941250055","0.16658017185318671","0.16658017185318671","0.16658017185318671","0.06635511230377256","0.06635511230377256","0.06635511230377256"
"292","0.36406203684371796","0.36406203684371796","0.36406203684371796","0.16485461762172313","0.16485461762172313","0.16485461762172313","0.06470043680401222","0.06470043680401222","0.06470043680401222"
"293","0.3684381662196461","0.3684381662196461","0.3684381662196461","0.16322516653472355","0.16322516653472355","0.16322516653472355","0.0632339216845446","0.0632339216845446","0.0632339216845446"
"294","0.37290708086245744","0.37290708086245744","0.37290708086245744","0.16043140263787367","0.16043140263787367","0.16043140263787367","0.06129853842474469","0.06129853842474469","0.06129853842474469"
"295","0.37585051829287447","0.37585051829287447","0.37585051829287447","0.15784999557063842","0.15784999557063842","0.15784999557063842","0.06002843820484659","0.06002843820484659","0.06002843820484659"
"296","0.37840037504279633","0.37840037504279633","0.37840037504279633","0.15536169395163874","0.15536169395163874","0.15536169395163874","0.05910979729107036","0.05910979729107036","0.05910979729107036"
"297","0.38059407621311186","0.38059407621311186","0.38059407621311186","0.15260547444481112","0.15260547444481112","0.15260547444481112","0.05775692226853953","0.05775692226853953","0.05775692226853953"
"298","0.3816104470177171","0.3816104470177171","0.3816104470177171","0.14933483933303915","0.14933483933303915","0.14933483933303915","0.05727801773346446","0.05727801773346446","0.05727801773346446"
"299","0.3822176317942162","0.3822176317942162","0.3822176317942162","0.14656777400805446","0.14656777400805446","0.14656777400805446","0.057145591784691446","0.057145591784691446","0.057145591784691446"
"300","0.382407837754195","0.382407837754195","0.382407837754195","0.1434581877929095","0.1434581877929095","0.1434581877929095","0.05640249274990274","0.05640249274990274","0.05640249274990274"
