Step,Ours,Naive,Planar
110,0.0466908077077916,0.3520552666970500,0.13955983851359000
111,0.04765742140800860,0.3539334169213870,0.13935859087423500
112,0.04885855297374160,0.3554142155246980,0.13908691737539900
113,0.04993909093525780,0.3577652500245650,0.13887551240981500
114,0.05073452293104640,0.3584577125791480,0.13958064817455100
115,0.05127101840355100,0.3591463400987480,0.13989667485952100
116,0.05261471313810660,0.35812739063734600,0.13935369150491600
117,0.05348761584809100,0.35688771665483400,0.13858430539603200
118,0.05521106314662860,0.3540468161201820,0.13794944610265700
119,0.0571677423778283,0.35152721748397,0.13751147581595000
120,0.0590267741524939,0.3492426631045200,0.13722257826383000
121,0.06125034656360740,0.34482318853927800,0.13700283442642200
122,0.06257139832504260,0.3393402400670660,0.13607760177717100
123,0.06596959768029270,0.33477770209716200,0.135742944705183
124,0.06706781610673620,0.33305826503434400,0.13655523039537400
125,0.06838143185512980,0.33156726205938700,0.1374388647793270
126,0.07003751497978650,0.3308082193097970,0.13797280443552700
127,0.07119548995110920,0.3289412411418550,0.1382607383689770
128,0.07191188005912990,0.3282344610390050,0.139168663304174
129,0.07271853493958820,0.3271781010908050,0.13994069252734100
130,0.07391138117857640,0.3255643198777480,0.14045289695218600
131,0.07606861259563940,0.32440894821931500,0.1410989859595220
132,0.07767979313202040,0.3255258711914370,0.14099340236101600
133,0.07841956806607880,0.32615611586618600,0.14051712419127100
134,0.07907858173658350,0.32813202766472600,0.13964847874168300
135,0.07968722177576660,0.3299296457248780,0.13915832045588400
136,0.0802863141951358,0.3304725476740980,0.1386530779345550
137,0.08016008626086120,0.3317423529608780,0.1383568908372460
138,0.07920922201950680,0.3329435339719640,0.13714290956188600
139,0.07865501246278410,0.3361741612429100,0.1375707815450180
140,0.07795468078304460,0.3383759719540640,0.13779250664646600
141,0.07713034089244960,0.34257473525387700,0.13896910348920800
142,0.07618536360036450,0.34589634834628600,0.13993126715136300
143,0.0752597526623065,0.347648823231186,0.14058196515415700
144,0.0751852546477328,0.34983511234446000,0.14142878681735200
145,0.07446488015361450,0.35155674793315200,0.14202513023125700
146,0.07422947665917950,0.35281086895100700,0.14276645301066500
147,0.0749841700285443,0.35387957423448000,0.14365000305575800
148,0.07437351601430490,0.35623559386806500,0.14408197961164900
149,0.07464362475546850,0.3581818382679320,0.14463417886791400
150,0.07475260420613860,0.3599973859238540,0.14546399406772800
151,0.07350717999696060,0.36229589882165200,0.14526370732475700
152,0.07260520308135980,0.36378001776136600,0.1446418225189040
153,0.0721824100991901,0.36606296285110900,0.14398785669696100
154,0.07178005703507880,0.36794184994299300,0.14326013368220000
155,0.0690400195922516,0.3678531597503810,0.14310953623640900
156,0.06638997867133590,0.36891570791810400,0.14251353349795900
157,0.06402488684390660,0.3685009809557440,0.14127430650989300
158,0.061632399059456400,0.3672341186928060,0.13961673341463100
159,0.05912071655780480,0.3664531750352480,0.1377393356766120
160,0.057367233801054500,0.36374307539182900,0.1359780743060800
161,0.05481025355881830,0.36278049949449600,0.13729582935360500
162,0.052850144626523800,0.36498214123641800,0.1384367473538770
163,0.05092651307466200,0.36739587324004600,0.13862482842833200
164,0.05021171419861430,0.3694946036219830,0.138912498295318
165,0.04985740941616080,0.37036623928213200,0.13821535615437600
166,0.0493259339392164,0.3684743042248090,0.13710392786150200
167,0.049219952077690900,0.36641912877805200,0.1365816057052150
168,0.04823233747114730,0.36423850968548600,0.1356729189468230
169,0.04782445872989220,0.36929394360751400,0.13505105454503000
170,0.04638610647858090,0.3775102104283100,0.1340016899264950
171,0.04595206993412930,0.38304225500760400,0.13347781464307500
172,0.04653053687801870,0.3870439883253940,0.13365782976709600
173,0.04695432521060490,0.39100544359464900,0.13389834115031600
174,0.04693940110228560,0.39289264418158300,0.13402472002928900
175,0.045856785601516400,0.3934241542964160,0.13351250551651500
176,0.04570508021763410,0.3944521087957840,0.13292552308119000
177,0.045933230630215700,0.39367520980795400,0.13190850419166400
178,0.0461491739260661,0.39278800583516200,0.13040768909585400
179,0.046871705412341200,0.3920399251739720,0.12869549362160100
180,0.04709669536648810,0.39136296938615800,0.12670211693034600
181,0.0458465050708204,0.3891857692117770,0.12667274085829700
182,0.04541503323549120,0.38730572844951700,0.12639624821481500
183,0.04472572158573110,0.38148575235945900,0.12672478138607700
184,0.04321026380943080,0.37678594128739400,0.1273354217308180
185,0.042406976106025800,0.37264453475685400,0.1279897539014570
186,0.04199122131327450,0.36812479604346900,0.13006830892238600
187,0.04189434320427840,0.36376434461393600,0.1320275664812010
188,0.041479017281022500,0.36166495006843500,0.13373718528679000
189,0.04147752060423700,0.35866407716063500,0.1347543972217350
190,0.04165346205547730,0.3550008593347300,0.13512143624337400
191,0.04256141976649840,0.35221939728548900,0.1360739959356100
192,0.04366524141748930,0.349355876929956,0.13724282717664200
193,0.045023668114409700,0.34624426422917900,0.1381427863897890
194,0.04683095385107710,0.34340676232387300,0.13909999203760300
195,0.04842022527382380,0.3412959636502030,0.14045164131166200
196,0.04944457722726830,0.3393575163250470,0.1410367207291430
197,0.04923762221462520,0.33935441667775200,0.1426216611828
198,0.04880949279976610,0.339244830056546,0.14346380821297800
199,0.04885338474129150,0.33842324305902700,0.1434238256926000
200,0.047733596917579300,0.3399383757292160,0.1433785856915920
201,0.047314418582546100,0.34277902671115500,0.1452139808167850
202,0.04824788877528900,0.34536386797711900,0.14654885981995400
203,0.04938568031708290,0.3486014095750260,0.1476957985178500
204,0.051265891299847400,0.3515554086541260,0.14903530030855500
205,0.05427434406706760,0.3541983425602700,0.15028286738794700
206,0.05775835046034150,0.3565540948585890,0.15134519466027100
207,0.06128378797731660,0.3583164911861880,0.15232063060830800
208,0.06451926638119310,0.3598111988011710,0.15286960127283000
209,0.06654053426606610,0.36084667438169200,0.15238116583157600
210,0.06796524215820690,0.3606085772647910,0.15302891547995500
211,0.06792609158052870,0.3596778184602500,0.15264501196474400
212,0.06760964097984980,0.35878323064709100,0.15134567397478100
213,0.06753386567696090,0.3581898138169200,0.15018190900898400
214,0.06852241859548490,0.35862180663344500,0.14899330296201400
215,0.06983612807234040,0.35844140363476600,0.14799208861764000
216,0.07142760286416520,0.35691833888932800,0.14622662949649300
217,0.07180226575747730,0.35885174071860700,0.1461121989297430
218,0.07275964152570550,0.360750511523505,0.14537738860245700
219,0.0742062452288023,0.3631412456550210,0.14438091958772600
220,0.07497867836494980,0.3642524705317960,0.1445662742006080
221,0.07568058563868590,0.36402908055528200,0.14395828763363800
222,0.07498319872719690,0.36330150909698400,0.1422134704444810
223,0.07531240078123820,0.3607890978113930,0.14124565280550800
224,0.07580010472063600,0.3583349795956040,0.14034280430887500
225,0.07483781627962900,0.355718724566661,0.13892393901298700
226,0.07382448739564930,0.3544153415207330,0.1376480646003770
227,0.07264287087999660,0.35323673074820500,0.13680373537303700
228,0.07194268227064700,0.3499643270291070,0.13603666719662600
229,0.07169941627915950,0.34633602501601200,0.1356410562614180
230,0.07129838239151120,0.343055342537043,0.13491867077646600
231,0.07075247550385530,0.33983394510720000,0.13421132948301900
232,0.0701360685003273,0.3372575456086810,0.13430813556700400
233,0.06942793435743280,0.3350008862624480,0.1343535658936940
234,0.06925914222239970,0.33236521565333700,0.13416638238091400
235,0.06878749849708370,0.3330843195746100,0.13453299434790000
236,0.06825708325342930,0.334929744006157,0.13490542185710200
237,0.06692453787221360,0.3376637935141460,0.13699316880961000
238,0.06764449169673170,0.34095265678164500,0.13975742119201100
239,0.06797500159269450,0.3450346310113340,0.14235003005512700
240,0.06836895649120070,0.3487331909629910,0.1446113768640940
241,0.06774834056594650,0.3515104159657030,0.14576013372203600
242,0.06784670636008300,0.3544132151883310,0.14724792809139200
243,0.0680788958867504,0.3569227403306380,0.14816214297535900
244,0.06856650449792560,0.3592533681382670,0.14914613258264900
245,0.07048500928384820,0.3621727530688670,0.15015235694031100
246,0.07212307596095340,0.3646607110653460,0.15107345706972400
247,0.07422932927335840,0.3669776838683570,0.15214256456018400
248,0.07542858553697540,0.3694804686386800,0.15307472637071100
249,0.07692390500843670,0.3719046355489390,0.15341526982174800
250,0.0789678887539925,0.3734474083415250,0.15555373451838900
251,0.08107780395999230,0.3747111193265850,0.1574167897312540
252,0.08200407735902640,0.3741250121930870,0.16038493204910100
253,0.08130140759853830,0.37269967487252400,0.162242051527819
254,0.08048438192115220,0.37114978332154800,0.16386113462857600
255,0.07939296588672600,0.36942728019674000,0.1650743869470310
256,0.0783233794951395,0.3684257172674490,0.1663761174292810
257,0.07776592854899970,0.3661227010119970,0.16833919428896000
258,0.07741605936035200,0.3635516643647790,0.16984627273489500
259,0.07648476193189360,0.3619375296132870,0.17090315425288900
260,0.0768554837150199,0.3601036274874290,0.17236264358633500
261,0.07644534050285430,0.35737829467365000,0.17290219623038700
262,0.0757766897934254,0.3551259469087010,0.17259694916020800
263,0.07487999349764380,0.3531812889911260,0.17176863857959400
264,0.0732905979417356,0.3517376673138710,0.17084504068999000
265,0.07186303285569350,0.35072260903665500,0.1698429758426790
266,0.07278069555850140,0.3551286492094510,0.17525236217092400
267,0.07424115488838010,0.35891458245398500,0.17998345168289800
268,0.07599473359796920,0.36251853778687500,0.1840528966410620
269,0.07683495159888270,0.36463352272322400,0.18669109296901200
270,0.07887744341660060,0.36677079801538500,0.189349584873266
271,0.08135141128842400,0.36873543103993100,0.1913073984631560
272,0.08333241935907370,0.37007594056539000,0.19285731082033500
273,0.08510318780602980,0.3704213847816600,0.19357937219390400
274,0.08725788583511060,0.37098263791645600,0.19419411292836300
275,0.08825785185835820,0.3711783424239740,0.1940878193342880
276,0.0883634482413783,0.37190447610812200,0.19456984934085200
277,0.08709005184364140,0.3696681810685690,0.19395075523593700
278,0.08543652523958880,0.3675878298477350,0.1932127929538460
279,0.08255284505609600,0.36513804249413300,0.19178878609808200
280,0.07971797349235060,0.36308023081250400,0.19040084291089500
281,0.07685716259820480,0.36077552740304500,0.18893084869014100
282,0.07534032056420860,0.35878796964712000,0.1876336259492300
283,0.07441875874576790,0.35682361780929100,0.18619948087582400
284,0.0729314307545632,0.3544363910277580,0.18404060767189700
285,0.07206313158986420,0.35232691593837200,0.18182693966781300
286,0.07099690864688210,0.35065605146833200,0.179578980462484
287,0.07010142806110680,0.3500785941499020,0.1762529921417700
288,0.0704997551411525,0.35017653251199600,0.17260039380682900
289,0.06982630461629700,0.35308597352198300,0.1706049351294730
290,0.06788457169919630,0.3530092926192660,0.16787429258309900
291,0.06635511230377260,0.35892605941250100,0.16658017185318700
292,0.06470043680401220,0.36406203684371800,0.16485461762172300
293,0.0632339216845446,0.3684381662196460,0.16322516653472400
294,0.06129853842474470,0.37290708086245700,0.16043140263787400
295,0.06002843820484660,0.37585051829287400,0.15784999557063800
296,0.05910979729107040,0.37840037504279600,0.15536169395163900
297,0.05775692226853950,0.38059407621311200,0.15260547444481100
298,0.05727801773346450,0.3816104470177170,0.14933483933303900
299,0.057145591784691400,0.3822176317942160,0.14656777400805400
300,0.05640249274990270,0.382407837754195,0.1434581877929100
